# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2021-11-15 12:49:49 EST       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 06054500 Missouri River at Toston MT
# -----------------------------------------------------------------------------------
#
# Data provided for site 06054500
#            TS   parameter     statistic     Description
#         80893       00010     00001     Temperature, water, degrees Celsius (Maximum)
#         80894       00010     00002     Temperature, water, degrees Celsius (Minimum)
#         80895       00010     00003     Temperature, water, degrees Celsius (Mean)
#         80896       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
#     4  Statistic computed from less than expected number of instantaneous values for the period
# 
agency_cd	site_no	datetime	80893_00010_00001	80893_00010_00001_cd	80894_00010_00002	80894_00010_00002_cd	80895_00010_00003	80895_00010_00003_cd	80896_00060_00003	80896_00060_00003_cd
USGS	06054500	1997-12-10	0.5	A	0.0	A	0.5	A	4910	A
USGS	06054500	1997-12-11	0.5	A	0.0	A	0.5	A	4070	A
USGS	06054500	1997-12-12	0.5	A	0.0	A	0.5	A	3640	A
USGS	06054500	1997-12-13	0.5	A	0.0	A	0.0	A	4090	A
USGS	06054500	1997-12-14	0.5	A	0.0	A	0.5	A	4160	A
USGS	06054500	1997-12-15	0.5	A	0.0	A	0.5	A	4600	A
USGS	06054500	1997-12-16	0.5	A	0.0	A	0.5	A	4810	A
USGS	06054500	1997-12-17	0.5	A	0.5	A	0.5	A	5320	A
USGS	06054500	1997-12-18	0.5	A	0.0	A	0.5	A	5190	A
USGS	06054500	1997-12-19	0.5	A	0.0	A	0.0	A	5000	A
USGS	06054500	1997-12-20	0.5	A	0.0	A	0.5	A	4470	A
USGS	06054500	1997-12-21	0.5	A	0.0	A	0.5	A	4390	A
USGS	06054500	1997-12-22	0.5	A	0.0	A	0.0	A	4310	A
USGS	06054500	1997-12-23	0.5	A	0.0	A	0.5	A	3910	A
USGS	06054500	1997-12-24	0.5	A	0.0	A	0.5	A	3830	A
USGS	06054500	1997-12-25	0.5	A	0.0	A	0.0	A	3850	A
USGS	06054500	1997-12-26	0.5	A	0.0	A	0.5	A	3680	A
USGS	06054500	1997-12-27	0.5	A	0.0	A	0.5	A	3650	A
USGS	06054500	1997-12-28	0.5	A	0.0	A	0.5	A	3590	A
USGS	06054500	1997-12-29	0.5	A	0.5	A	0.5	A	3990	A
USGS	06054500	1997-12-30	0.5	A	0.0	A	0.5	A	4380	A
USGS	06054500	1997-12-31	0.5	A	0.0	A	0.5	A	4800	A
USGS	06054500	1998-01-01	0.5	A	0.0	A	0.5	A	4790	A
USGS	06054500	1998-01-02	0.5	A	0.0	A	0.5	A	4970	A
USGS	06054500	1998-01-03	0.5	A	0.0	A	0.0	A	4740	A
USGS	06054500	1998-01-04	0.5	A	0.0	A	0.5	A	4470	A
USGS	06054500	1998-01-05	0.5	A	0.0	A	0.5	A	4960	A
USGS	06054500	1998-01-06	0.5	A	0.0	A	0.0	A	4980	A
USGS	06054500	1998-01-07	0.5	A	0.0	A	0.0	A	4790	A
USGS	06054500	1998-01-08	0.5	A	0.0	A	0.0	A	4610	A
USGS	06054500	1998-01-09	0.5	A	0.0	A	0.0	A	2700	A:e
USGS	06054500	1998-01-10	0.5	A	0.0	A	0.0	A	2300	A:e
USGS	06054500	1998-01-11	0.5	A	0.0	A	0.0	A	2000	A:e
USGS	06054500	1998-01-12	0.5	A	0.0	A	0.0	A	2100	A:e
USGS	06054500	1998-01-13	0.5	A	0.0	A	0.0	A	2400	A:e
USGS	06054500	1998-01-14	0.5	A	0.0	A	0.0	A	2880	A
USGS	06054500	1998-01-15	0.5	A	0.0	A	0.0	A	3790	A
USGS	06054500	1998-01-16	0.5	A	0.0	A	0.0	A	4280	A
USGS	06054500	1998-01-17	0.5	A	0.0	A	0.0	A	4640	A
USGS	06054500	1998-01-18	0.5	A	0.0	A	0.0	A	4890	A
USGS	06054500	1998-01-19	0.5	A	0.0	A	0.0	A	4810	A
USGS	06054500	1998-01-20	0.5	A	0.0	A	0.0	A	4730	A
USGS	06054500	1998-01-21	0.5	A	0.0	A	0.0	A	4710	A
USGS	06054500	1998-01-22	0.5	A	0.0	A	0.0	A	4730	A
USGS	06054500	1998-01-23	0.5	A	0.0	A	0.0	A	4640	A
USGS	06054500	1998-01-24	0.5	A	0.0	A	0.5	A	4630	A
USGS	06054500	1998-01-25	0.5	A	0.0	A	0.0	A	4710	A
USGS	06054500	1998-01-26	0.5	A	0.0	A	0.0	A	4820	A
USGS	06054500	1998-01-27	0.5	A	0.0	A	0.0	A	4870	A
USGS	06054500	1998-01-28	0.5	A	0.0	A	0.0	A	4930	A
USGS	06054500	1998-01-29	0.5	A	0.0	A	0.0	A	4800	A
USGS	06054500	1998-01-30	0.5	A	0.0	A	0.0	A	4710	A
USGS	06054500	1998-01-31	0.5	A	0.0	A	0.0	A	4710	A
USGS	06054500	1998-02-01	0.5	A	0.0	A	0.0	A	4610	A
USGS	06054500	1998-02-02	0.5	A	0.0	A	0.0	A	4440	A
USGS	06054500	1998-02-03	0.5	A	0.0	A	0.0	A	4450	A
USGS	06054500	1998-02-04	0.5	A	0.0	A	0.0	A	4550	A
USGS	06054500	1998-02-05	0.5	A	0.0	A	0.0	A	4580	A
USGS	06054500	1998-02-06	0.5	A	0.0	A	0.0	A	4550	A
USGS	06054500	1998-02-07	0.5	A	0.0	A	0.0	A	4590	A
USGS	06054500	1998-02-08	0.5	A	0.0	A	0.0	A	4590	A
USGS	06054500	1998-02-09	0.5	A	0.0	A	0.5	A	4670	A
USGS	06054500	1998-02-10	0.5	A	0.0	A	0.0	A	4570	A
USGS	06054500	1998-02-11	0.5	A	0.0	A	0.5	A	4390	A
USGS	06054500	1998-02-12	1.0	A	0.0	A	0.5	A	4370	A
USGS	06054500	1998-02-13	1.0	A	0.0	A	0.5	A	4390	A
USGS	06054500	1998-02-14	1.0	A	0.0	A	0.5	A	4360	A
USGS	06054500	1998-02-15	1.5	A	0.0	A	1.0	A	4320	A
USGS	06054500	1998-02-16	2.0	A	1.0	A	1.5	A	4360	A
USGS	06054500	1998-02-17	2.5	A	1.5	A	2.0	A	4340	A
USGS	06054500	1998-02-18	2.5	A	1.5	A	2.0	A	4300	A
USGS	06054500	1998-02-19	2.5	A	1.5	A	2.5	A	4250	A
USGS	06054500	1998-02-20	3.0	A	1.5	A	2.5	A	4200	A
USGS	06054500	1998-02-21	3.0	A	1.5	A	2.5	A	4240	A
USGS	06054500	1998-02-22	3.5	A	2.5	A	3.0	A	4340	A
USGS	06054500	1998-02-23	3.5	A	2.5	A	3.0	A	4330	A
USGS	06054500	1998-02-24	3.0	A	2.0	A	2.5	A	4270	A
USGS	06054500	1998-02-25	2.0	A	1.0	A	1.5	A	4290	A
USGS	06054500	1998-02-26	3.0	A	1.5	A	2.0	A	4210	A
USGS	06054500	1998-02-27	2.5	A	1.5	A	2.0	A	4220	A
USGS	06054500	1998-02-28	3.0	A	1.5	A	2.0	A	4150	A
USGS	06054500	1998-03-01	2.5	A	1.0	A	1.5	A	4100	A
USGS	06054500	1998-03-02	3.5	A	2.0	A	2.5	A	4170	A
USGS	06054500	1998-03-03	4.0	A	2.5	A	3.5	A	4240	A
USGS	06054500	1998-03-04	2.5	A	1.5	A	2.0	A	4300	A
USGS	06054500	1998-03-05	2.5	A	1.5	A	2.0	A	4250	A
USGS	06054500	1998-03-06	2.0	A	1.0	A	1.5	A	4160	A
USGS	06054500	1998-03-07	1.5	A	0.0	A	0.5	A	4030	A
USGS	06054500	1998-03-08	1.0	A	0.0	A	0.5	A	4010	A
USGS	06054500	1998-03-09	1.0	A	0.0	A	0.5	A	4170	A
USGS	06054500	1998-03-10	2.5	A	0.5	A	1.5	A	4230	A
USGS	06054500	1998-03-11	3.0	A	1.5	A	2.5	A	4220	A
USGS	06054500	1998-03-12	4.0	A	2.5	A	3.5	A	4260	A
USGS	06054500	1998-03-13	5.5	A	4.0	A	4.5	A	4440	A
USGS	06054500	1998-03-14	6.0	A	4.5	A	5.0	A	4610	A
USGS	06054500	1998-03-15	6.5	A	5.0	A	5.5	A	4860	A
USGS	06054500	1998-03-16	6.5	A	5.5	A	6.0	A	5050	A
USGS	06054500	1998-03-17	6.5	A	5.5	A	6.0	A	5290	A
USGS	06054500	1998-03-18	5.5	A	4.0	A	4.5	A	5130	A
USGS	06054500	1998-03-19	5.5	A	4.5	A	5.0	A	4850	A
USGS	06054500	1998-03-20	6.5	A	5.0	A	5.5	A	4730	A
USGS	06054500	1998-03-21	7.5	A	5.5	A	6.5	A	4760	A
USGS	06054500	1998-03-22	8.0	A	7.0	A	7.5	A	5020	A
USGS	06054500	1998-03-23	8.0	A	6.0	A	7.5	A	5420	A
USGS	06054500	1998-03-24	8.5	A	7.5	A	8.0	A	5840	A
USGS	06054500	1998-03-25	8.0	A	6.5	A	7.5	A	6130	A
USGS	06054500	1998-03-26	6.5	A	6.0	A	6.5	A	6470	A
USGS	06054500	1998-03-27	7.5	A	6.5	A	7.0	A	6620	A
USGS	06054500	1998-03-28	6.5	A	5.0	A	6.0	A	6510	A
USGS	06054500	1998-03-29	5.0	A	4.5	A	5.0	A	6180	A
USGS	06054500	1998-03-30	5.5	A	4.0	A	5.0	A	5870	A
USGS	06054500	1998-03-31	7.0	A	5.5	A	6.0	A	5620	A
USGS	06054500	1998-04-01	8.0	A	6.5	A	7.5	A	5400	A
USGS	06054500	1998-04-02	9.0	A	8.0	A	8.5	A	5280	A
USGS	06054500	1998-04-03	9.5	A	8.5	A	9.0	A	5340	A
USGS	06054500	1998-04-04	10.5	A	9.5	A	10.0	A	5490	A
USGS	06054500	1998-04-05	10.0	A	8.5	A	9.5	A	5920	A
USGS	06054500	1998-04-06	8.5	A	8.0	A	8.0	A	6660	A
USGS	06054500	1998-04-07	8.5	A	7.5	A	8.0	A	6890	A
USGS	06054500	1998-04-08	8.0	A	7.5	A	7.5	A	6390	A
USGS	06054500	1998-04-09	8.5	A	7.5	A	8.0	A	6160	A
USGS	06054500	1998-04-10	9.0	A	8.0	A	8.5	A	6030	A
USGS	06054500	1998-04-11	9.5	A	9.0	A	9.0	A	6220	A
USGS	06054500	1998-04-12	9.0	A	7.5	A	8.5	A	6550	A
USGS	06054500	1998-04-13	8.0	A	7.0	A	7.5	A	6850	A
USGS	06054500	1998-04-14	8.5	A	7.0	A	8.0	A	6650	A
USGS	06054500	1998-04-15	7.0	A	6.5	A	7.0	A	6250	A
USGS	06054500	1998-04-16	7.5	A	6.5	A	7.0	A	6010	A
USGS	06054500	1998-04-17	8.5	A	7.5	A	8.0	A	5880	A
USGS	06054500	1998-04-18	8.0	A	7.0	A	8.0	A	5860	A
USGS	06054500	1998-04-19	9.5	A	8.0	A	8.5	A	5780	A
USGS	06054500	1998-04-20	10.0	A	8.5	A	9.0	A	5710	A
USGS	06054500	1998-04-21	11.5	A	10.0	A	11.0	A	5690	A
USGS	06054500	1998-04-22	12.5	A	11.0	A	12.0	A	5820	A
USGS	06054500	1998-04-23	14.0	A	12.5	A	13.5	A	6080	A
USGS	06054500	1998-04-24	13.5	A	11.5	A	13.0	A	6720	A
USGS	06054500	1998-04-25	11.5	A	9.5	A	10.0	A	7760	A
USGS	06054500	1998-04-26	9.5	A	8.5	A	9.0	A	8360	A
USGS	06054500	1998-04-27	10.5	A	9.0	A	9.5	A	8340	A
USGS	06054500	1998-04-28	12.5	A	10.5	A	11.5	A	7500	A
USGS	06054500	1998-04-29	13.5	A	12.5	A	13.0	A	7190	A
USGS	06054500	1998-04-30	14.0	A	13.5	A	14.0	A	7620	A
USGS	06054500	1998-05-01	14.5	A	14.0	A	14.0	A	8250	A
USGS	06054500	1998-05-02	14.5	A	13.5	A	14.0	A	8810	A
USGS	06054500	1998-05-03	15.0	A	14.5	A	14.5	A	9340	A
USGS	06054500	1998-05-04	15.0	A	13.5	A	14.5	A	10200	A
USGS	06054500	1998-05-05	15.0	A	13.5	A	14.5	A	10800	A
USGS	06054500	1998-05-06	14.5	A	13.5	A	14.0	A	11600	A
USGS	06054500	1998-05-07	14.5	A	13.5	A	14.0	A	11800	A
USGS	06054500	1998-05-08	15.0	A	13.5	A	14.0	A	11900	A
USGS	06054500	1998-05-09	14.5	A	13.0	A	14.0	A	11900	A
USGS	06054500	1998-05-10	14.5	A	13.0	A	13.5	A	11900	A
USGS	06054500	1998-05-11	14.0	A	12.5	A	13.0	A	11700	A
USGS	06054500	1998-05-12	13.5	A	12.5	A	13.0	A	11300	A
USGS	06054500	1998-05-13	14.0	A	12.5	A	13.0	A	10600	A
USGS	06054500	1998-05-14	13.0	A	10.5	A	11.5	A	9820	A
USGS	06054500	1998-05-15	12.5	A	10.5	A	11.0	A	9430	A
USGS	06054500	1998-05-16	12.5	A	12.0	A	12.5	A	8950	A
USGS	06054500	1998-05-17	13.0	A	12.0	A	12.5	A	8160	A
USGS	06054500	1998-05-18	12.5	A	11.0	A	12.0	A	7920	A
USGS	06054500	1998-05-19	13.5	A	11.5	A	12.0	A	7640	A
USGS	06054500	1998-05-20	14.5	A	13.5	A	14.0	A	7140	A
USGS	06054500	1998-05-21	14.5	A	13.5	A	14.0	A	6710	A
USGS	06054500	1998-05-22	13.5	A	11.5	A	12.5	A	6780	A
USGS	06054500	1998-05-23	12.5	A	10.5	A	11.5	A	8000	A
USGS	06054500	1998-05-24	14.0	A	12.5	A	13.0	A	9380	A
USGS	06054500	1998-05-25	15.5	A	13.5	A	14.0	A	10000	A
USGS	06054500	1998-05-26	16.0	A	15.0	A	15.5	A	10100	A
USGS	06054500	1998-05-27	15.5	A	13.5	A	14.0	A	10100	A
USGS	06054500	1998-05-28	14.5	A	13.0	A	13.5	A	10200	A
USGS	06054500	1998-05-29	15.0	A	14.0	A	14.5	A	10700	A
USGS	06054500	1998-05-30	15.5	A	13.5	A	14.5	A	10400	A
USGS	06054500	1998-05-31	15.0	A	13.0	A	13.5	A	10300	A
USGS	06054500	1998-06-01	15.5	A	14.0	A	14.5	A	10500	A
USGS	06054500	1998-06-02	14.5	A	13.0	A	13.5	A	10500	A
USGS	06054500	1998-06-03	14.0	A	12.0	A	13.0	A	10000	A
USGS	06054500	1998-06-04	12.0	A	10.5	A	11.5	A	9850	A
USGS	06054500	1998-06-05	13.5	A	11.5	A	12.0	A	10400	A
USGS	06054500	1998-06-06	14.0	A	13.5	A	14.0	A	10400	A
USGS	06054500	1998-06-07	14.0	A	12.5	A	13.5	A	9740	A
USGS	06054500	1998-06-08	13.0	A	11.5	A	12.5	A	9300	A
USGS	06054500	1998-06-09	15.5	A	12.5	A	13.5	A	9490	A
USGS	06054500	1998-06-10	16.0	A	14.0	A	15.0	A	9580	A
USGS	06054500	1998-06-11	16.0	A	14.0	A	14.5	A	9420	A
USGS	06054500	1998-06-12	16.5	A	15.5	A	16.0	A	9390	A
USGS	06054500	1998-06-13	16.5	A	16.0	A	16.0	A	9720	A
USGS	06054500	1998-06-14	16.5	A	15.0	A	16.0	A	10800	A
USGS	06054500	1998-06-15	16.0	A	14.0	A	15.0	A	12300	A
USGS	06054500	1998-06-16	14.0	A	12.0	A	13.0	A	13000	A
USGS	06054500	1998-06-17	12.5	A	11.5	A	12.0	A	14000	A
USGS	06054500	1998-06-18	14.0	A	11.5	A	12.5	A	15100	A
USGS	06054500	1998-06-19	14.0	A	13.0	A	13.5	A	15300	A
USGS	06054500	1998-06-20	13.5	A	11.5	A	12.5	A	17300	A
USGS	06054500	1998-06-21	16.0	A	13.0	A	14.0	A	18300	A
USGS	06054500	1998-06-22	16.5	A	15.0	A	15.5	A	17800	A
USGS	06054500	1998-06-23	17.0	A	15.5	A	16.0	A	17200	A
USGS	06054500	1998-06-24	16.0	A	14.5	A	15.5	A	17400	A
USGS	06054500	1998-06-25	16.5	A	15.0	A	15.5	A	17300	A
USGS	06054500	1998-06-26	15.5	A	13.5	A	14.5	A	18500	A
USGS	06054500	1998-06-27	14.5	A	12.0	A	13.0	A	21200	A
USGS	06054500	1998-06-28	16.0	A	13.0	A	14.0	A	21200	A
USGS	06054500	1998-06-29	17.5	A	14.5	A	15.5	A	19900	A
USGS	06054500	1998-06-30	19.0	A	16.0	A	17.0	A	18500	A
USGS	06054500	1998-07-01	19.5	A	18.0	A	18.5	A	17700	A
USGS	06054500	1998-07-02	19.5	A	18.0	A	19.0	A	16900	A
USGS	06054500	1998-07-03	20.5	A	17.5	A	19.0	A	17700	A
USGS	06054500	1998-07-04	20.5	A	18.5	A	19.5	A	17400	A
USGS	06054500	1998-07-05	20.0	A	17.5	A	18.5	A	17900	A
USGS	06054500	1998-07-06	20.0	A	18.0	A	19.0	A	17400	A
USGS	06054500	1998-07-07	21.0	A	18.5	A	19.5	A	16200	A
USGS	06054500	1998-07-08	21.5	A	19.0	A	20.0	A	14600	A
USGS	06054500	1998-07-09	21.0	A	19.0	A	20.0	A	13300	A
USGS	06054500	1998-07-10	21.0	A	19.5	A	20.5	A	12500	A
USGS	06054500	1998-07-11	20.5	A	19.0	A	19.5	A	11700	A
USGS	06054500	1998-07-12	20.0	A	18.0	A	19.0	A	11600	A
USGS	06054500	1998-07-13	20.5	A	19.5	A	20.0	A	11200	A
USGS	06054500	1998-07-14	21.0	A	19.5	A	20.5	A	10600	A
USGS	06054500	1998-07-15	21.5	A	20.5	A	21.0	A	9220	A
USGS	06054500	1998-07-16	22.5	A	21.5	A	22.0	A	8350	A
USGS	06054500	1998-07-17	23.0	A	22.5	A	22.5	A	7560	A
USGS	06054500	1998-07-18	23.5	A	23.0	A	23.0	A	6960	A
USGS	06054500	1998-07-19	23.5	A	23.0	A	23.5	A	6510	A
USGS	06054500	1998-07-20	23.5	A	23.0	A	23.5	A	6190	A
USGS	06054500	1998-07-21	23.0	A	22.0	A	22.5	A	5650	A
USGS	06054500	1998-07-22	23.0	A	22.0	A	22.5	A	4930	A
USGS	06054500	1998-07-23	23.5	A	22.0	A	23.0	A	4840	A
USGS	06054500	1998-07-24	23.5	A	21.5	A	23.0	A	4310	A
USGS	06054500	1998-07-25	23.0	A	21.0	A	22.0	A	4030	A
USGS	06054500	1998-07-26	24.5	A	22.0	A	23.0	A	3960	A
USGS	06054500	1998-07-27	24.0	A	22.5	A	23.5	A	3860	A
USGS	06054500	1998-07-28	24.0	A	22.0	A	23.0	A	3810	A
USGS	06054500	1998-07-29	23.5	A	21.5	A	22.5	A	4010	A
USGS	06054500	1998-07-30	23.0	A	21.5	A	22.0	A	4120	A
USGS	06054500	1998-07-31	22.5	A	21.0	A	21.5	A	4160	A
USGS	06054500	1998-08-01	21.0	A	19.5	A	20.5	A	4480	A
USGS	06054500	1998-08-02	20.5	A	19.5	A	20.0	A	4720	A
USGS	06054500	1998-08-03	21.0	A	20.0	A	20.5	A	4920	A
USGS	06054500	1998-08-04	22.0	A	21.0	A	21.5	A	4880	A
USGS	06054500	1998-08-05	23.0	A	21.5	A	22.0	A	4550	A
USGS	06054500	1998-08-06	23.5	A	22.0	A	22.5	A	4410	A
USGS	06054500	1998-08-07	23.5	A	21.5	A	22.5	A	4310	A
USGS	06054500	1998-08-08	22.5	A	21.0	A	22.0	A	4130	A
USGS	06054500	1998-08-09	23.0	A	21.5	A	22.0	A	4000	A
USGS	06054500	1998-08-10	22.5	A	21.0	A	22.0	A	3950	A
USGS	06054500	1998-08-11	22.0	A	20.0	A	21.0	A	3880	A
USGS	06054500	1998-08-12	23.0	A	21.0	A	22.0	A	3830	A
USGS	06054500	1998-08-13	24.0	A	21.5	A	22.5	A	3650	A
USGS	06054500	1998-08-14	24.0	A	21.5	A	22.5	A	3530	A
USGS	06054500	1998-08-15	23.0	A	20.5	A	22.0	A	3370	A
USGS	06054500	1998-08-16	22.0	A	19.5	A	20.5	A	3300	A
USGS	06054500	1998-08-17	22.0	A	19.5	A	20.5	A	3370	A
USGS	06054500	1998-08-18	21.0	A	19.5	A	20.0	A	3520	A
USGS	06054500	1998-08-19	21.5	A	19.0	A	20.5	A	3480	A
USGS	06054500	1998-08-20	22.0	A	20.0	A	20.5	A	3530	A
USGS	06054500	1998-08-21	21.5	A	20.0	A	20.5	A	3480	A
USGS	06054500	1998-08-22	21.0	A	19.0	A	19.5	A	3540	A
USGS	06054500	1998-08-23	21.0	A	19.0	A	20.0	A	3660	A
USGS	06054500	1998-08-24	20.0	A	18.5	A	19.0	A	3860	A
USGS	06054500	1998-08-25	20.5	A	18.5	A	19.0	A	3780	A
USGS	06054500	1998-08-26	20.5	A	18.5	A	19.5	A	3730	A
USGS	06054500	1998-08-27	20.0	A	18.0	A	19.0	A	3620	A
USGS	06054500	1998-08-28	20.5	A	18.0	A	19.0	A	3480	A
USGS	06054500	1998-08-29	20.5	A	18.5	A	19.5	A	3430	A
USGS	06054500	1998-08-30	21.5	A	19.0	A	20.0	A	3390	A
USGS	06054500	1998-08-31	21.0	A	19.0	A	20.0	A	3350	A
USGS	06054500	1998-09-01	21.0	A	19.0	A	20.0	A	3340	A
USGS	06054500	1998-09-02	21.0	A	19.0	A	20.0	A	3210	A
USGS	06054500	1998-09-03	21.0	A	19.0	A	19.5	A	3130	A
USGS	06054500	1998-09-04	21.5	A	18.5	A	19.5	A	3020	A
USGS	06054500	1998-09-05	21.5	A	19.0	A	20.0	A	2990	A
USGS	06054500	1998-09-06	21.5	A	19.5	A	20.0	A	3000	A
USGS	06054500	1998-09-07	22.5	A	19.5	A	20.5	A	3030	A
USGS	06054500	1998-09-08	21.5	A	19.5	A	20.5	A	3040	A
USGS	06054500	1998-09-09	20.5	A	18.5	A	19.5	A	3110	A
USGS	06054500	1998-09-10	20.0	A	18.5	A	19.0	A	3270	A
USGS	06054500	1998-09-11	20.0	A	18.0	A	19.0	A	3390	A
USGS	06054500	1998-09-12	19.5	A	18.5	A	19.0	A	3490	A
USGS	06054500	1998-09-13	18.5	A	17.0	A	18.0	A	3600	A
USGS	06054500	1998-09-14	19.0	A	17.5	A	18.0	A	3660	A
USGS	06054500	1998-09-15	19.5	A	17.5	A	18.5	A	3620	A
USGS	06054500	1998-09-16	20.0	A	18.0	A	19.0	A	3560	A
USGS	06054500	1998-09-17	20.0	A	18.5	A	19.0	A	3510	A
USGS	06054500	1998-09-18	19.5	A	18.0	A	18.5	A	3400	A
USGS	06054500	1998-09-19							3290	A
USGS	06054500	1998-09-20							3350	A
USGS	06054500	1998-09-21	14.5	A					3560	A
USGS	06054500	1998-09-22	14.5	A	13.5	A	13.5	A	3720	A
USGS	06054500	1998-09-23	14.0	A	12.5	A	13.0	A	3820	A
USGS	06054500	1998-09-24	15.0	A	13.5	A	14.0	A	3810	A
USGS	06054500	1998-09-25	14.5	A	13.5	A	14.0	A	3820	A
USGS	06054500	1998-09-26	13.5	A	12.5	A	13.0	A	3940	A
USGS	06054500	1998-09-27	14.0	A	13.0	A	13.5	A	4070	A
USGS	06054500	1998-09-28	14.0	A	13.0	A	13.5	A	4230	A
USGS	06054500	1998-09-29	14.0	A	12.5	A	13.5	A	4290	A
USGS	06054500	1998-09-30	14.5	A	13.5	A	14.0	A	4250	A
USGS	06054500	1998-10-01	14.5	A	13.5	A	14.0	A	3970	A
USGS	06054500	1998-10-02	13.5	A	13.0	A	13.5	A	4040	A
USGS	06054500	1998-10-03	13.0	A	11.5	A	12.0	A	4240	A
USGS	06054500	1998-10-04	11.5	A	10.5	A	10.5	A	4330	A
USGS	06054500	1998-10-05	10.5	A	10.0	A	10.5	A	4280	A
USGS	06054500	1998-10-06	11.0	A	10.0	A	10.5	A	4260	A
USGS	06054500	1998-10-07	12.0	A	11.0	A	11.5	A	4290	A
USGS	06054500	1998-10-08	12.5	A	11.5	A	12.0	A	4420	A
USGS	06054500	1998-10-09	12.0	A	11.0	A	11.5	A	4540	A
USGS	06054500	1998-10-10	11.5	A	10.0	A	11.0	A	4610	A
USGS	06054500	1998-10-11	10.0	A	9.5	A	9.5	A	4650	A
USGS	06054500	1998-10-12	10.5	A	9.5	A	10.0	A	4690	A
USGS	06054500	1998-10-13	11.0	A	10.0	A	10.5	A	4610	A
USGS	06054500	1998-10-14	10.5	A	10.0	A	10.5	A	4600	A
USGS	06054500	1998-10-15	10.0	A	9.0	A	10.0	A	4620	A
USGS	06054500	1998-10-16	9.0	A	8.0	A	8.5	A	4720	A
USGS	06054500	1998-10-17	8.0	A	7.5	A	8.0	A	4700	A
USGS	06054500	1998-10-18	9.0	A	8.0	A	8.5	A	4840	A
USGS	06054500	1998-10-19	9.0	A	8.0	A	8.5	A	4860	A
USGS	06054500	1998-10-20	8.0	A	7.5	A	7.5	A	4870	A
USGS	06054500	1998-10-21	8.0	A	7.5	A	7.5	A	5000	A
USGS	06054500	1998-10-22	8.0	A	7.5	A	7.5	A	5020	A
USGS	06054500	1998-10-23	8.5	A	7.5	A	8.0	A	5080	A
USGS	06054500	1998-10-24	9.0	A	8.0	A	8.5	A	4830	A
USGS	06054500	1998-10-25	9.5	A	9.0	A	9.0	A	4740	A
USGS	06054500	1998-10-26	9.0	A	8.5	A	9.0	A	4850	A
USGS	06054500	1998-10-27	9.0	A	8.0	A	8.5	A	4660	A
USGS	06054500	1998-10-28	9.0	A	8.0	A	8.5	A	4640	A
USGS	06054500	1998-10-29	8.5	A	8.0	A	8.0	A	4700	A
USGS	06054500	1998-10-30	8.0	A	6.5	A	7.0	A	4690	A
USGS	06054500	1998-10-31							4920	A
USGS	06054500	1998-11-01							4940	A
USGS	06054500	1998-11-02							4940	A
USGS	06054500	1998-11-03							5040	A
USGS	06054500	1998-11-04							4980	A
USGS	06054500	1998-11-05							5030	A
USGS	06054500	1998-11-06							5020	A
USGS	06054500	1998-11-07							5030	A
USGS	06054500	1998-11-08							5090	A
USGS	06054500	1998-11-09							5060	A
USGS	06054500	1998-11-10	2.5	A	2.0	A	2.5	A	5030	A
USGS	06054500	1998-11-11	2.0	A	1.5	A	2.0	A	4900	A
USGS	06054500	1998-11-12	2.0	A	1.5	A	2.0	A	4880	A
USGS	06054500	1998-11-13	3.0	A	1.5	A	2.5	A	4950	A
USGS	06054500	1998-11-14	5.0	A	3.0	A	4.5	A	5070	A
USGS	06054500	1998-11-15	5.5	A	5.0	A	5.0	A	5140	A
USGS	06054500	1998-11-16	5.5	A	5.0	A	5.0	A	5170	A
USGS	06054500	1998-11-17	5.0	A	4.0	A	4.5	A	5140	A
USGS	06054500	1998-11-18	4.5	A	4.0	A	4.0	A	5190	A
USGS	06054500	1998-11-19	4.5	A	4.0	A	4.0	A	5150	A
USGS	06054500	1998-11-20	4.0	A	3.0	A	3.5	A	5160	A
USGS	06054500	1998-11-21	3.5	A	3.0	A	3.5	A	5080	A
USGS	06054500	1998-11-22	4.5	A	3.5	A	4.0	A	5070	A
USGS	06054500	1998-11-23	4.0	A	3.0	A	3.5	A	5140	A
USGS	06054500	1998-11-24	4.0	A	3.0	A	3.5	A	5440	A
USGS	06054500	1998-11-25	3.5	A	3.0	A	3.0	A	5430	A
USGS	06054500	1998-11-26	3.5	A	3.0	A	3.0	A	5350	A
USGS	06054500	1998-11-27	4.0	A	3.5	A	4.0	A	5310	A
USGS	06054500	1998-11-28	4.0	A	0.5	A	3.5	A	5250	A
USGS	06054500	1998-11-29	4.0	A	0.5	A	4.0	A	5340	A
